"Plot Title: 10397702_waterbath_amb"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10397702, SEN S/N: 10397702)","Host Connected (LGR S/N: 10397702)","Coupler Attached (LGR S/N: 10397702)","Stopped (LGR S/N: 10397702)","End Of File (LGR S/N: 10397702)"
123,02/13/17 10:00:00 PM,9.275,,,,
124,02/13/17 10:30:00 PM,9.275,,,,
125,02/13/17 11:00:00 PM,9.176,,,,
126,02/13/17 11:30:00 PM,9.176,,,,
127,02/14/17 12:00:00 AM,9.176,,,,
128,02/14/17 12:30:00 AM,9.176,,,,
129,02/14/17 01:00:00 AM,9.176,,,,
130,02/14/17 01:30:00 AM,9.077,,,,
131,02/14/17 02:00:00 AM,9.077,,,,
132,02/14/17 02:30:00 AM,9.077,,,,
133,02/14/17 03:00:00 AM,9.077,,,,
134,02/14/17 03:30:00 AM,9.077,,,,
135,02/14/17 04:00:00 AM,9.077,,,,
136,02/14/17 04:30:00 AM,9.077,,,,
137,02/14/17 05:00:00 AM,9.077,,,,
138,02/14/17 05:30:00 AM,9.077,,,,
139,02/14/17 06:00:00 AM,9.176,,,,
140,02/14/17 06:30:00 AM,9.176,,,,
141,02/14/17 07:00:00 AM,9.176,,,,
142,02/14/17 07:30:00 AM,9.176,,,,
143,02/14/17 08:00:00 AM,9.176,,,,
144,02/14/17 08:30:00 AM,9.176,,,,
145,02/14/17 09:00:00 AM,9.176,,,,
146,02/14/17 09:30:00 AM,9.176,,,,
147,02/14/17 10:00:00 AM,9.275,,,,
148,02/14/17 10:30:00 AM,9.373,,,,
149,02/14/17 11:00:00 AM,9.373,,,,
150,02/14/17 11:30:00 AM,9.373,,,,
151,02/14/17 12:00:00 PM,9.373,,,,
152,02/14/17 12:30:00 PM,9.472,,,,
153,02/14/17 01:00:00 PM,9.472,,,,
154,02/14/17 01:30:00 PM,9.472,,,,
155,02/14/17 02:00:00 PM,9.472,,,,
156,02/14/17 02:30:00 PM,9.472,,,,
157,02/14/17 03:00:00 PM,9.472,,,,
158,02/14/17 03:30:00 PM,9.373,,,,
