"Plot Title: 20031753"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20031753, SEN S/N: 20031753)","Coupler Detached (LGR S/N: 20031753)","Coupler Attached (LGR S/N: 20031753)","Host Connected (LGR S/N: 20031753)","End Of File (LGR S/N: 20031753)"
1248,01/15/17 12:30:00 PM,22.800,,,,
1249,01/15/17 01:00:00 PM,22.800,,,,
1250,01/15/17 01:30:00 PM,22.800,,,,
1251,01/15/17 02:00:00 PM,22.800,,,,
1252,01/15/17 02:30:00 PM,22.800,,,,
1253,01/15/17 03:00:00 PM,22.824,,,,
1254,01/15/17 03:30:00 PM,22.824,,,,
1255,01/15/17 04:00:00 PM,22.824,,,,
1256,01/15/17 04:30:00 PM,22.848,,,,
1257,01/15/17 05:00:00 PM,22.848,,,,
1258,01/15/17 05:30:00 PM,22.872,,,,
1259,01/15/17 06:00:00 PM,22.896,,,,
1260,01/15/17 06:30:00 PM,22.896,,,,
1261,01/15/17 07:00:00 PM,22.920,,,,
1262,01/15/17 07:30:00 PM,22.920,,,,
1263,01/15/17 08:00:00 PM,22.920,,,,
1264,01/15/17 08:30:00 PM,22.944,,,,
1265,01/15/17 09:00:00 PM,22.944,,,,
1266,01/15/17 09:30:00 PM,22.968,,,,
1267,01/15/17 10:00:00 PM,22.968,,,,
1268,01/15/17 10:30:00 PM,22.968,,,,
1269,01/15/17 11:00:00 PM,22.968,,,,
1270,01/15/17 11:30:00 PM,22.968,,,,
1271,01/16/17 12:00:00 AM,22.944,,,,
1272,01/16/17 12:30:00 AM,22.944,,,,
1273,01/16/17 01:00:00 AM,22.920,,,,
1274,01/16/17 01:30:00 AM,22.872,,,,
1275,01/16/17 02:00:00 AM,22.848,,,,
1276,01/16/17 02:30:00 AM,22.824,,,,
1277,01/16/17 03:00:00 AM,22.824,,,,
1278,01/16/17 03:30:00 AM,22.800,,,,
1279,01/16/17 04:00:00 AM,22.776,,,,
1280,01/16/17 04:30:00 AM,22.776,,,,
1281,01/16/17 05:00:00 AM,22.776,,,,
1282,01/16/17 05:30:00 AM,22.753,,,,
1283,01/16/17 06:00:00 AM,22.753,,,,
1284,01/16/17 06:30:00 AM,22.776,,,,
1285,01/16/17 07:00:00 AM,22.776,,,,
1286,01/16/17 07:30:00 AM,22.776,,,,
1287,01/16/17 08:00:00 AM,22.776,,,,
1288,01/16/17 08:30:00 AM,22.776,,,,
1289,01/16/17 09:00:00 AM,22.776,,,,
1290,01/16/17 09:30:00 AM,22.776,,,,
1291,01/16/17 10:00:00 AM,22.776,,,,
1292,01/16/17 10:30:00 AM,22.776,,,,
1293,01/16/17 11:00:00 AM,22.800,,,,
1294,01/16/17 11:30:00 AM,22.800,,,,
1295,01/16/17 12:00:00 PM,22.800,,,,
1296,01/16/17 12:30:00 PM,22.800,,,,
1297,01/16/17 01:00:00 PM,22.800,,,,
1298,01/16/17 01:30:00 PM,22.800,,,,
1299,01/16/17 02:00:00 PM,22.800,,,,
1300,01/16/17 02:30:00 PM,22.824,,,,
1301,01/16/17 03:00:00 PM,22.824,,,,
1302,01/16/17 03:30:00 PM,22.848,,,,
1303,01/16/17 04:00:00 PM,22.848,,,,
1304,01/16/17 04:30:00 PM,22.872,,,,
1305,01/16/17 05:00:00 PM,22.872,,,,
1306,01/16/17 05:30:00 PM,22.848,,,,
1307,01/16/17 06:00:00 PM,22.848,,,,
1308,01/16/17 06:30:00 PM,22.824,,,,
1309,01/16/17 07:00:00 PM,22.824,,,,
1310,01/16/17 07:30:00 PM,22.800,,,,
1311,01/16/17 08:00:00 PM,22.800,,,,
1312,01/16/17 08:30:00 PM,22.776,,,,
1313,01/16/17 09:00:00 PM,22.753,,,,
1314,01/16/17 09:30:00 PM,22.729,,,,
1315,01/16/17 10:00:00 PM,22.705,,,,
1316,01/16/17 10:30:00 PM,22.681,,,,
1317,01/16/17 11:00:00 PM,22.681,,,,
1318,01/16/17 11:30:00 PM,22.657,,,,
1319,01/17/17 12:00:00 AM,22.657,,,,
1320,01/17/17 12:30:00 AM,22.633,,,,
1321,01/17/17 01:00:00 AM,22.609,,,,
1322,01/17/17 01:30:00 AM,22.585,,,,
1323,01/17/17 02:00:00 AM,22.561,,,,
1324,01/17/17 02:30:00 AM,22.537,,,,
1325,01/17/17 03:00:00 AM,22.537,,,,
1326,01/17/17 03:30:00 AM,22.513,,,,
1327,01/17/17 04:00:00 AM,22.513,,,,
1328,01/17/17 04:30:00 AM,22.537,,,,
1329,01/17/17 05:00:00 AM,22.537,,,,
1330,01/17/17 05:30:00 AM,22.537,,,,
1331,01/17/17 06:00:00 AM,22.537,,,,
1332,01/17/17 06:30:00 AM,22.561,,,,
1333,01/17/17 07:00:00 AM,22.561,,,,
1334,01/17/17 07:30:00 AM,22.585,,,,
1335,01/17/17 08:00:00 AM,22.585,,,,
1336,01/17/17 08:30:00 AM,22.609,,,,
1337,01/17/17 09:00:00 AM,22.633,,,,
1338,01/17/17 09:30:00 AM,22.633,,,,
1339,01/17/17 10:00:00 AM,22.657,,,,
1340,01/17/17 10:30:00 AM,22.657,,,,
1341,01/17/17 11:00:00 AM,22.657,,,,
1342,01/17/17 11:30:00 AM,22.681,,,,
1343,01/17/17 12:00:00 PM,22.681,,,,
1344,01/17/17 12:30:00 PM,22.705,,,,
1345,01/17/17 01:00:00 PM,22.729,,,,
1346,01/17/17 01:30:00 PM,22.753,,,,
1347,01/17/17 02:00:00 PM,22.800,,,,
1348,01/17/17 02:30:00 PM,22.824,,,,
1349,01/17/17 03:00:00 PM,22.848,,,,
1350,01/17/17 03:30:00 PM,22.872,,,,
1351,01/17/17 04:00:00 PM,22.872,,,,
1352,01/17/17 04:30:00 PM,22.896,,,,
1353,01/17/17 05:00:00 PM,22.896,,,,
1354,01/17/17 05:30:00 PM,22.920,,,,
1355,01/17/17 06:00:00 PM,22.920,,,,
1356,01/17/17 06:30:00 PM,22.944,,,,
1357,01/17/17 07:00:00 PM,22.968,,,,
1358,01/17/17 07:30:00 PM,22.968,,,,
1359,01/17/17 08:00:00 PM,22.992,,,,
1360,01/17/17 08:30:00 PM,22.992,,,,
1361,01/17/17 09:00:00 PM,23.016,,,,
1362,01/17/17 09:30:00 PM,23.016,,,,
1363,01/17/17 10:00:00 PM,23.016,,,,
1364,01/17/17 10:30:00 PM,23.040,,,,
1365,01/17/17 11:00:00 PM,23.040,,,,
1366,01/17/17 11:30:00 PM,23.064,,,,
1367,01/18/17 12:00:00 AM,23.064,,,,
1368,01/18/17 12:30:00 AM,23.088,,,,
1369,01/18/17 01:00:00 AM,23.088,,,,
1370,01/18/17 01:30:00 AM,23.088,,,,
1371,01/18/17 02:00:00 AM,23.040,,,,
1372,01/18/17 02:30:00 AM,22.992,,,,
1373,01/18/17 03:00:00 AM,22.968,,,,
1374,01/18/17 03:30:00 AM,22.944,,,,
1375,01/18/17 04:00:00 AM,22.920,,,,
1376,01/18/17 04:30:00 AM,22.896,,,,
1377,01/18/17 05:00:00 AM,22.896,,,,
1378,01/18/17 05:30:00 AM,22.872,,,,
1379,01/18/17 06:00:00 AM,22.848,,,,
1380,01/18/17 06:30:00 AM,22.848,,,,
1381,01/18/17 07:00:00 AM,22.824,,,,
1382,01/18/17 07:30:00 AM,22.824,,,,
1383,01/18/17 08:00:00 AM,22.824,,,,
1384,01/18/17 08:30:00 AM,22.800,,,,
1385,01/18/17 09:00:00 AM,22.776,,,,
1386,01/18/17 09:30:00 AM,22.753,,,,
1387,01/18/17 10:00:00 AM,22.753,,,,
1388,01/18/17 10:30:00 AM,22.753,,,,
1389,01/18/17 11:00:00 AM,22.776,,,,
1390,01/18/17 11:30:00 AM,22.824,,,,
1391,01/18/17 12:00:00 PM,22.824,,,,
1392,01/18/17 12:30:00 PM,22.872,,,,
1393,01/18/17 01:00:00 PM,22.896,,,,
1394,01/18/17 01:30:00 PM,22.944,,,,
1395,01/18/17 02:00:00 PM,22.944,,,,
1396,01/18/17 02:30:00 PM,22.992,,,,
1397,01/18/17 03:00:00 PM,22.968,,,,
1398,01/18/17 03:30:00 PM,22.968,,,,
1399,01/18/17 04:00:00 PM,22.992,,,,
1400,01/18/17 04:30:00 PM,23.016,,,,
1401,01/18/17 05:00:00 PM,23.064,,,,
1402,01/18/17 05:30:00 PM,23.064,,,,
1403,01/18/17 06:00:00 PM,23.064,,,,
1404,01/18/17 06:30:00 PM,23.064,,,,
1405,01/18/17 07:00:00 PM,23.088,,,,
1406,01/18/17 07:30:00 PM,23.088,,,,
1407,01/18/17 08:00:00 PM,23.088,,,,
1408,01/18/17 08:30:00 PM,23.064,,,,
1409,01/18/17 09:00:00 PM,23.064,,,,
1410,01/18/17 09:30:00 PM,23.064,,,,
1411,01/18/17 10:00:00 PM,23.040,,,,
1412,01/18/17 10:30:00 PM,23.040,,,,
1413,01/18/17 11:00:00 PM,23.040,,,,
1414,01/18/17 11:30:00 PM,23.016,,,,
1415,01/19/17 12:00:00 AM,23.016,,,,
1416,01/19/17 12:30:00 AM,22.992,,,,
1417,01/19/17 01:00:00 AM,22.992,,,,
1418,01/19/17 01:30:00 AM,22.968,,,,
1419,01/19/17 02:00:00 AM,22.944,,,,
1420,01/19/17 02:30:00 AM,22.896,,,,
1421,01/19/17 03:00:00 AM,22.872,,,,
1422,01/19/17 03:30:00 AM,22.848,,,,
1423,01/19/17 04:00:00 AM,22.824,,,,
1424,01/19/17 04:30:00 AM,22.800,,,,
1425,01/19/17 05:00:00 AM,22.776,,,,
1426,01/19/17 05:30:00 AM,22.753,,,,
1427,01/19/17 06:00:00 AM,22.753,,,,
1428,01/19/17 06:30:00 AM,22.729,,,,
1429,01/19/17 07:00:00 AM,22.729,,,,
1430,01/19/17 07:30:00 AM,22.705,,,,
1431,01/19/17 08:00:00 AM,22.705,,,,
1432,01/19/17 08:30:00 AM,22.681,,,,
1433,01/19/17 09:00:00 AM,22.681,,,,
1434,01/19/17 09:30:00 AM,22.681,,,,
1435,01/19/17 10:00:00 AM,22.681,,,,
1436,01/19/17 10:30:00 AM,22.681,,,,
1437,01/19/17 11:00:00 AM,22.705,,,,
1438,01/19/17 11:30:00 AM,22.705,,,,
1439,01/19/17 12:00:00 PM,22.705,,,,
1440,01/19/17 12:30:00 PM,22.705,,,,
1441,01/19/17 01:00:00 PM,22.705,,,,
1442,01/19/17 01:30:00 PM,22.705,,,,
1443,01/19/17 02:00:00 PM,22.705,,,,
1444,01/19/17 02:30:00 PM,22.705,,,,
1445,01/19/17 03:00:00 PM,22.681,,,,
1446,01/19/17 03:30:00 PM,22.681,,,,
1447,01/19/17 04:00:00 PM,22.705,,,,
1448,01/19/17 04:30:00 PM,22.705,,,,
1449,01/19/17 05:00:00 PM,22.729,,,,
1450,01/19/17 05:30:00 PM,22.753,,,,
1451,01/19/17 06:00:00 PM,22.753,,,,
1452,01/19/17 06:30:00 PM,22.776,,,,
1453,01/19/17 07:00:00 PM,22.776,,,,
1454,01/19/17 07:30:00 PM,22.800,,,,
1455,01/19/17 08:00:00 PM,22.800,,,,
1456,01/19/17 08:30:00 PM,22.800,,,,
1457,01/19/17 09:00:00 PM,22.776,,,,
1458,01/19/17 09:30:00 PM,22.776,,,,
1459,01/19/17 10:00:00 PM,22.776,,,,
1460,01/19/17 10:30:00 PM,22.776,,,,
1461,01/19/17 11:00:00 PM,22.753,,,,
1462,01/19/17 11:30:00 PM,22.753,,,,
1463,01/20/17 12:00:00 AM,22.729,,,,
1464,01/20/17 12:30:00 AM,22.729,,,,
1465,01/20/17 01:00:00 AM,22.729,,,,
1466,01/20/17 01:30:00 AM,22.705,,,,
1467,01/20/17 02:00:00 AM,22.681,,,,
1468,01/20/17 02:30:00 AM,22.657,,,,
1469,01/20/17 03:00:00 AM,22.657,,,,
1470,01/20/17 03:30:00 AM,22.633,,,,
1471,01/20/17 04:00:00 AM,22.633,,,,
1472,01/20/17 04:30:00 AM,22.633,,,,
1473,01/20/17 05:00:00 AM,22.609,,,,
1474,01/20/17 05:30:00 AM,22.609,,,,
1475,01/20/17 06:00:00 AM,22.609,,,,
1476,01/20/17 06:30:00 AM,22.633,,,,
1477,01/20/17 07:00:00 AM,22.609,,,,
1478,01/20/17 07:30:00 AM,22.609,,,,
1479,01/20/17 08:00:00 AM,22.585,,,,
1480,01/20/17 08:30:00 AM,22.585,,,,
1481,01/20/17 09:00:00 AM,22.585,,,,
1482,01/20/17 09:30:00 AM,22.585,,,,
1483,01/20/17 10:00:00 AM,22.561,,,,
1484,01/20/17 10:30:00 AM,22.561,,,,
1485,01/20/17 11:00:00 AM,22.585,,,,
1486,01/20/17 11:30:00 AM,22.585,,,,
1487,01/20/17 12:00:00 PM,22.585,,,,
1488,01/20/17 12:30:00 PM,22.585,,,,
1489,01/20/17 01:00:00 PM,22.585,,,,
1490,01/20/17 01:30:00 PM,22.585,,,,
1491,01/20/17 02:00:00 PM,22.609,,,,
1492,01/20/17 02:30:00 PM,22.609,,,,
1493,01/20/17 03:00:00 PM,22.609,,,,
1494,01/20/17 03:30:00 PM,22.633,,,,
1495,01/20/17 04:00:00 PM,22.657,,,,
1496,01/20/17 04:30:00 PM,22.681,,,,
1497,01/20/17 05:00:00 PM,22.681,,,,
1498,01/20/17 05:30:00 PM,22.705,,,,
1499,01/20/17 06:00:00 PM,22.705,,,,
1500,01/20/17 06:30:00 PM,22.705,,,,
1501,01/20/17 07:00:00 PM,22.705,,,,
1502,01/20/17 07:30:00 PM,22.705,,,,
1503,01/20/17 08:00:00 PM,22.705,,,,
1504,01/20/17 08:30:00 PM,22.705,,,,
1505,01/20/17 09:00:00 PM,22.705,,,,
1506,01/20/17 09:30:00 PM,22.729,,,,
1507,01/20/17 10:00:00 PM,22.729,,,,
1508,01/20/17 10:30:00 PM,22.753,,,,
1509,01/20/17 11:00:00 PM,22.753,,,,
1510,01/20/17 11:30:00 PM,22.753,,,,
1511,01/21/17 12:00:00 AM,22.776,,,,
1512,01/21/17 12:30:00 AM,22.776,,,,
1513,01/21/17 01:00:00 AM,22.800,,,,
1514,01/21/17 01:30:00 AM,22.776,,,,
1515,01/21/17 02:00:00 AM,22.776,,,,
1516,01/21/17 02:30:00 AM,22.776,,,,
1517,01/21/17 03:00:00 AM,22.753,,,,
1518,01/21/17 03:30:00 AM,22.753,,,,
1519,01/21/17 04:00:00 AM,22.729,,,,
1520,01/21/17 04:30:00 AM,22.729,,,,
1521,01/21/17 05:00:00 AM,22.729,,,,
1522,01/21/17 05:30:00 AM,22.729,,,,
1523,01/21/17 06:00:00 AM,22.729,,,,
1524,01/21/17 06:30:00 AM,22.729,,,,
1525,01/21/17 07:00:00 AM,22.729,,,,
1526,01/21/17 07:30:00 AM,22.729,,,,
1527,01/21/17 08:00:00 AM,22.705,,,,
1528,01/21/17 08:30:00 AM,22.705,,,,
1529,01/21/17 09:00:00 AM,22.705,,,,
1530,01/21/17 09:30:00 AM,22.705,,,,
1531,01/21/17 10:00:00 AM,22.705,,,,
1532,01/21/17 10:30:00 AM,22.705,,,,
1533,01/21/17 11:00:00 AM,22.729,,,,
1534,01/21/17 11:30:00 AM,22.729,,,,
1535,01/21/17 12:00:00 PM,22.705,,,,
1536,01/21/17 12:30:00 PM,22.705,,,,
1537,01/21/17 01:00:00 PM,22.705,,,,
1538,01/21/17 01:30:00 PM,22.705,,,,
1539,01/21/17 02:00:00 PM,22.681,,,,
1540,01/21/17 02:30:00 PM,22.681,,,,
1541,01/21/17 03:00:00 PM,22.705,,,,
1542,01/21/17 03:30:00 PM,22.705,,,,
1543,01/21/17 04:00:00 PM,22.705,,,,
1544,01/21/17 04:30:00 PM,22.705,,,,
1545,01/21/17 05:00:00 PM,22.705,,,,
1546,01/21/17 05:30:00 PM,22.705,,,,
1547,01/21/17 06:00:00 PM,22.705,,,,
1548,01/21/17 06:30:00 PM,22.681,,,,
1549,01/21/17 07:00:00 PM,22.681,,,,
1550,01/21/17 07:30:00 PM,22.681,,,,
1551,01/21/17 08:00:00 PM,22.681,,,,
1552,01/21/17 08:30:00 PM,22.681,,,,
1553,01/21/17 09:00:00 PM,22.657,,,,
1554,01/21/17 09:30:00 PM,22.657,,,,
1555,01/21/17 10:00:00 PM,22.657,,,,
1556,01/21/17 10:30:00 PM,22.657,,,,
1557,01/21/17 11:00:00 PM,22.633,,,,
1558,01/21/17 11:30:00 PM,22.633,,,,
1559,01/22/17 12:00:00 AM,22.633,,,,
1560,01/22/17 12:30:00 AM,22.657,,,,
1561,01/22/17 01:00:00 AM,22.657,,,,
1562,01/22/17 01:30:00 AM,22.657,,,,
1563,01/22/17 02:00:00 AM,22.633,,,,
1564,01/22/17 02:30:00 AM,22.609,,,,
1565,01/22/17 03:00:00 AM,22.609,,,,
1566,01/22/17 03:30:00 AM,22.585,,,,
1567,01/22/17 04:00:00 AM,22.561,,,,
1568,01/22/17 04:30:00 AM,22.537,,,,
1569,01/22/17 05:00:00 AM,22.513,,,,
1570,01/22/17 05:30:00 AM,22.513,,,,
1571,01/22/17 06:00:00 AM,22.489,,,,
1572,01/22/17 06:30:00 AM,22.465,,,,
1573,01/22/17 07:00:00 AM,22.465,,,,
1574,01/22/17 07:30:00 AM,22.465,,,,
1575,01/22/17 08:00:00 AM,22.465,,,,
1576,01/22/17 08:30:00 AM,22.465,,,,
1577,01/22/17 09:00:00 AM,22.465,,,,
1578,01/22/17 09:30:00 AM,22.465,,,,
1579,01/22/17 10:00:00 AM,22.465,,,,
1580,01/22/17 10:30:00 AM,22.489,,,,
1581,01/22/17 11:00:00 AM,22.489,,,,
1582,01/22/17 11:30:00 AM,22.489,,,,
1583,01/22/17 12:00:00 PM,22.489,,,,
1584,01/22/17 12:30:00 PM,22.489,,,,
1585,01/22/17 01:00:00 PM,22.489,,,,
1586,01/22/17 01:30:00 PM,22.489,,,,
1587,01/22/17 02:00:00 PM,22.489,,,,
1588,01/22/17 02:30:00 PM,22.489,,,,
1589,01/22/17 03:00:00 PM,22.489,,,,
1590,01/22/17 03:30:00 PM,22.489,,,,
1591,01/22/17 04:00:00 PM,22.489,,,,
1592,01/22/17 04:30:00 PM,22.489,,,,
1593,01/22/17 05:00:00 PM,22.489,,,,
1594,01/22/17 05:30:00 PM,22.489,,,,
1595,01/22/17 06:00:00 PM,22.513,,,,
1596,01/22/17 06:30:00 PM,22.513,,,,
1597,01/22/17 07:00:00 PM,22.513,,,,
1598,01/22/17 07:30:00 PM,22.513,,,,
1599,01/22/17 08:00:00 PM,22.513,,,,
1600,01/22/17 08:30:00 PM,22.537,,,,
1601,01/22/17 09:00:00 PM,22.537,,,,
1602,01/22/17 09:30:00 PM,22.537,,,,
1603,01/22/17 10:00:00 PM,22.537,,,,
1604,01/22/17 10:30:00 PM,22.537,,,,
1605,01/22/17 11:00:00 PM,22.537,,,,
1606,01/22/17 11:30:00 PM,22.537,,,,
1607,01/23/17 12:00:00 AM,22.561,,,,
1608,01/23/17 12:30:00 AM,22.561,,,,
1609,01/23/17 01:00:00 AM,22.537,,,,
1610,01/23/17 01:30:00 AM,22.513,,,,
1611,01/23/17 02:00:00 AM,22.513,,,,
1612,01/23/17 02:30:00 AM,22.489,,,,
1613,01/23/17 03:00:00 AM,22.489,,,,
1614,01/23/17 03:30:00 AM,22.489,,,,
1615,01/23/17 04:00:00 AM,22.489,,,,
1616,01/23/17 04:30:00 AM,22.489,,,,
1617,01/23/17 05:00:00 AM,22.489,,,,
1618,01/23/17 05:30:00 AM,22.489,,,,
1619,01/23/17 06:00:00 AM,22.489,,,,
1620,01/23/17 06:30:00 AM,22.465,,,,
1621,01/23/17 07:00:00 AM,22.489,,,,
1622,01/23/17 07:30:00 AM,22.489,,,,
1623,01/23/17 08:00:00 AM,22.489,,,,
1624,01/23/17 08:30:00 AM,22.513,,,,
1625,01/23/17 09:00:00 AM,22.537,,,,
1626,01/23/17 09:30:00 AM,22.561,,,,
1627,01/23/17 10:00:00 AM,22.561,,,,
1628,01/23/17 10:30:00 AM,22.585,,,,
1629,01/23/17 11:00:00 AM,22.609,,,,
1630,01/23/17 11:30:00 AM,22.633,,,,
1631,01/23/17 12:00:00 PM,22.657,,,,
1632,01/23/17 12:30:00 PM,22.681,,,,
1633,01/23/17 01:00:00 PM,22.705,,,,
1634,01/23/17 01:30:00 PM,22.729,,,,
1635,01/23/17 02:00:00 PM,22.776,,,,
1636,01/23/17 02:30:00 PM,22.800,,,,
1637,01/23/17 03:00:00 PM,22.824,,,,
1638,01/23/17 03:30:00 PM,22.848,,,,
1639,01/23/17 04:00:00 PM,22.872,,,,
1640,01/23/17 04:30:00 PM,22.896,,,,
1641,01/23/17 05:00:00 PM,22.920,,,,
1642,01/23/17 05:30:00 PM,22.944,,,,
1643,01/23/17 06:00:00 PM,22.968,,,,
1644,01/23/17 06:30:00 PM,22.992,,,,
1645,01/23/17 07:00:00 PM,22.992,,,,
1646,01/23/17 07:30:00 PM,22.992,,,,
1647,01/23/17 08:00:00 PM,23.016,,,,
1648,01/23/17 08:30:00 PM,23.016,,,,
1649,01/23/17 09:00:00 PM,23.016,,,,
1650,01/23/17 09:30:00 PM,23.016,,,,
1651,01/23/17 10:00:00 PM,23.016,,,,
1652,01/23/17 10:30:00 PM,23.016,,,,
1653,01/23/17 11:00:00 PM,23.016,,,,
1654,01/23/17 11:30:00 PM,23.016,,,,
1655,01/24/17 12:00:00 AM,23.016,,,,
1656,01/24/17 12:30:00 AM,23.016,,,,
1657,01/24/17 01:00:00 AM,23.016,,,,
1658,01/24/17 01:30:00 AM,22.992,,,,
1659,01/24/17 02:00:00 AM,22.968,,,,
1660,01/24/17 02:30:00 AM,22.944,,,,
1661,01/24/17 03:00:00 AM,22.944,,,,
1662,01/24/17 03:30:00 AM,22.920,,,,
1663,01/24/17 04:00:00 AM,22.920,,,,
1664,01/24/17 04:30:00 AM,22.920,,,,
1665,01/24/17 05:00:00 AM,22.920,,,,
1666,01/24/17 05:30:00 AM,22.920,,,,
1667,01/24/17 06:00:00 AM,22.920,,,,
1668,01/24/17 06:30:00 AM,22.920,,,,
1669,01/24/17 07:00:00 AM,22.920,,,,
1670,01/24/17 07:30:00 AM,22.920,,,,
1671,01/24/17 08:00:00 AM,22.920,,,,
1672,01/24/17 08:30:00 AM,22.896,,,,
1673,01/24/17 09:00:00 AM,22.896,,,,
1674,01/24/17 09:30:00 AM,22.896,,,,
1675,01/24/17 10:00:00 AM,22.896,,,,
1676,01/24/17 10:30:00 AM,22.896,,,,
1677,01/24/17 11:00:00 AM,22.920,,,,
1678,01/24/17 11:30:00 AM,22.920,,,,
1679,01/24/17 12:00:00 PM,22.920,,,,
1680,01/24/17 12:30:00 PM,22.920,,,,
1681,01/24/17 01:00:00 PM,22.920,,,,
1682,01/24/17 01:30:00 PM,22.944,,,,
1683,01/24/17 02:00:00 PM,22.968,,,,
1684,01/24/17 02:30:00 PM,22.992,,,,
1685,01/24/17 03:00:00 PM,23.016,,,,
1686,01/24/17 03:30:00 PM,23.040,,,,
1687,01/24/17 04:00:00 PM,23.064,,,,
1688,01/24/17 04:30:00 PM,23.088,,,,
1689,01/24/17 05:00:00 PM,23.112,,,,
1690,01/24/17 05:30:00 PM,23.136,,,,
1691,01/24/17 06:00:00 PM,23.160,,,,
1692,01/24/17 06:30:00 PM,23.184,,,,
1693,01/24/17 07:00:00 PM,23.184,,,,
1694,01/24/17 07:30:00 PM,23.184,,,,
1695,01/24/17 08:00:00 PM,23.184,,,,
1696,01/24/17 08:30:00 PM,23.184,,,,
1697,01/24/17 09:00:00 PM,23.184,,,,
1698,01/24/17 09:30:00 PM,23.184,,,,
1699,01/24/17 10:00:00 PM,23.184,,,,
1700,01/24/17 10:30:00 PM,23.184,,,,
1701,01/24/17 11:00:00 PM,23.160,,,,
1702,01/24/17 11:30:00 PM,23.160,,,,
1703,01/25/17 12:00:00 AM,23.160,,,,
1704,01/25/17 12:30:00 AM,23.160,,,,
1705,01/25/17 01:00:00 AM,23.136,,,,
1706,01/25/17 01:30:00 AM,23.112,,,,
1707,01/25/17 02:00:00 AM,23.088,,,,
1708,01/25/17 02:30:00 AM,23.064,,,,
1709,01/25/17 03:00:00 AM,23.040,,,,
1710,01/25/17 03:30:00 AM,23.016,,,,
1711,01/25/17 04:00:00 AM,22.992,,,,
1712,01/25/17 04:30:00 AM,22.992,,,,
1713,01/25/17 05:00:00 AM,22.968,,,,
1714,01/25/17 05:30:00 AM,22.968,,,,
1715,01/25/17 06:00:00 AM,22.968,,,,
1716,01/25/17 06:30:00 AM,22.968,,,,
1717,01/25/17 07:00:00 AM,22.944,,,,
1718,01/25/17 07:30:00 AM,22.944,,,,
1719,01/25/17 08:00:00 AM,22.944,,,,
1720,01/25/17 08:30:00 AM,22.944,,,,
1721,01/25/17 09:00:00 AM,22.944,,,,
1722,01/25/17 09:30:00 AM,22.920,,,,
1723,01/25/17 10:00:00 AM,19.865,,,,
1724,01/25/17 10:30:00 AM,19.460,,,,
1725,01/25/17 11:00:00 AM,19.532,,,,
1726,01/25/17 11:30:00 AM,19.627,,,,
1727,01/25/17 12:00:00 PM,20.412,,,,
1728,01/25/17 12:30:00 PM,20.984,,,,
1729,01/25/17 01:00:00 PM,20.841,,,,
1730,01/25/17 01:30:00 PM,16.963,,,,
1731,01/25/17 02:00:00 PM,16.320,,,,
1732,01/25/17 02:30:00 PM,16.892,,,,
1733,01/25/17 03:00:00 PM,17.058,,,,
1734,01/25/17 03:30:00 PM,17.201,,,,
1735,01/25/17 04:00:00 PM,17.320,,,,
1736,01/25/17 04:30:00 PM,17.534,,,,
1737,01/25/17 05:00:00 PM,18.224,,,,
1738,01/25/17 05:30:00 PM,11.175,,,,
1739,01/25/17 06:00:00 PM,10.663,,,,
1740,01/25/17 06:30:00 PM,10.638,,,,
1741,01/25/17 07:00:00 PM,10.590,,,,
1742,01/25/17 07:30:00 PM,10.565,,,,
1743,01/25/17 08:00:00 PM,10.516,,,,
1744,01/25/17 08:30:00 PM,10.492,,,,
1745,01/25/17 09:00:00 PM,10.418,,,,
1746,01/25/17 09:30:00 PM,10.369,,,,
1747,01/25/17 10:00:00 PM,10.320,,,,
1748,01/25/17 10:30:00 PM,10.271,,,,
1749,01/25/17 11:00:00 PM,10.222,,,,
1750,01/25/17 11:30:00 PM,10.173,,,,
1751,01/26/17 12:00:00 AM,10.149,,,,
1752,01/26/17 12:30:00 AM,10.124,,,,
1753,01/26/17 01:00:00 AM,10.075,,,,
1754,01/26/17 01:30:00 AM,10.051,,,,
1755,01/26/17 02:00:00 AM,10.026,,,,
1756,01/26/17 02:30:00 AM,10.026,,,,
1757,01/26/17 03:00:00 AM,10.026,,,,
1758,01/26/17 03:30:00 AM,10.026,,,,
1759,01/26/17 04:00:00 AM,10.026,,,,
1760,01/26/17 04:30:00 AM,10.026,,,,
1761,01/26/17 05:00:00 AM,10.026,,,,
1762,01/26/17 05:30:00 AM,10.026,,,,
1763,01/26/17 06:00:00 AM,10.026,,,,
1764,01/26/17 06:30:00 AM,10.051,,,,
1765,01/26/17 07:00:00 AM,10.051,,,,
1766,01/26/17 07:30:00 AM,10.051,,,,
1767,01/26/17 08:00:00 AM,10.075,,,,
1768,01/26/17 08:30:00 AM,10.075,,,,
1769,01/26/17 09:00:00 AM,10.075,,,,
1770,01/26/17 09:30:00 AM,10.075,,,,
1771,01/26/17 10:00:00 AM,10.124,,,,
1772,01/26/17 10:30:00 AM,10.124,,,,
1773,01/26/17 11:00:00 AM,10.149,,,,
1774,01/26/17 11:30:00 AM,10.149,,,,
1775,01/26/17 12:00:00 PM,10.149,,,,
1776,01/26/17 12:30:00 PM,10.075,,,,
1777,01/26/17 01:00:00 PM,10.026,,,,
1778,01/26/17 01:30:00 PM,10.001,,,,
1779,01/26/17 02:00:00 PM,9.977,,,,
1780,01/26/17 02:30:00 PM,9.977,,,,
