"Plot Title: 20031754"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20031754, SEN S/N: 20031754)","Coupler Detached (LGR S/N: 20031754)","Coupler Attached (LGR S/N: 20031754)","Host Connected (LGR S/N: 20031754)","Stopped (LGR S/N: 20031754)","End Of File (LGR S/N: 20031754)"
56,12/21/16 04:30:00 PM,7.015,,,,,
57,12/21/16 05:00:00 PM,7.091,,,,,
58,12/21/16 05:30:00 PM,7.167,,,,,
59,12/21/16 06:00:00 PM,7.242,,,,,
60,12/21/16 06:30:00 PM,7.268,,,,,
61,12/21/16 07:00:00 PM,7.293,,,,,
62,12/21/16 07:30:00 PM,7.293,,,,,
63,12/21/16 08:00:00 PM,7.293,,,,,
64,12/21/16 08:30:00 PM,7.318,,,,,
65,12/21/16 09:00:00 PM,7.293,,,,,
66,12/21/16 09:30:00 PM,7.268,,,,,
67,12/21/16 10:00:00 PM,7.217,,,,,
68,12/21/16 10:30:00 PM,7.217,,,,,
69,12/21/16 11:00:00 PM,7.142,,,,,
70,12/21/16 11:30:00 PM,7.116,,,,,
71,12/22/16 12:00:00 AM,7.116,,,,,
72,12/22/16 12:30:00 AM,7.041,,,,,
73,12/22/16 01:00:00 AM,6.965,,,,,
74,12/22/16 01:30:00 AM,7.015,,,,,
75,12/22/16 02:00:00 AM,7.041,,,,,
76,12/22/16 02:30:00 AM,7.091,,,,,
77,12/22/16 03:00:00 AM,7.116,,,,,
78,12/22/16 03:30:00 AM,7.192,,,,,
79,12/22/16 04:00:00 AM,7.242,,,,,
80,12/22/16 04:30:00 AM,7.242,,,,,
81,12/22/16 05:00:00 AM,7.293,,,,,
82,12/22/16 05:30:00 AM,7.293,,,,,
83,12/22/16 06:00:00 AM,7.242,,,,,
84,12/22/16 06:30:00 AM,7.268,,,,,
85,12/22/16 07:00:00 AM,7.242,,,,,
86,12/22/16 07:30:00 AM,7.192,,,,,
87,12/22/16 08:00:00 AM,7.142,,,,,
88,12/22/16 08:30:00 AM,7.116,,,,,
89,12/22/16 09:00:00 AM,7.091,,,,,
90,12/22/16 09:30:00 AM,7.066,,,,,
91,12/22/16 10:00:00 AM,6.990,,,,,
92,12/22/16 10:30:00 AM,6.965,,,,,
93,12/22/16 11:00:00 AM,6.382,,,,,
94,12/22/16 11:30:00 AM,6.000,,,,,
95,12/22/16 12:00:00 PM,6.230,,,,,
96,12/22/16 12:30:00 PM,6.204,,,,,
97,12/22/16 01:00:00 PM,6.051,,,,,
98,12/22/16 01:30:00 PM,6.306,,,,,
99,12/22/16 02:00:00 PM,5.975,,,,,
100,12/22/16 02:30:00 PM,6.230,,,,,
101,12/22/16 03:00:00 PM,5.924,,,,,
102,12/22/16 03:30:00 PM,6.179,,,,,
103,12/22/16 04:00:00 PM,5.975,,,,,
104,12/22/16 04:30:00 PM,6.077,,,,,
105,12/22/16 05:00:00 PM,6.306,,,,,
106,12/22/16 05:30:00 PM,5.898,,,,,
107,12/22/16 06:00:00 PM,6.128,,,,,
108,12/22/16 06:30:00 PM,6.281,,,,,
109,12/22/16 07:00:00 PM,6.051,,,,,
110,12/22/16 07:30:00 PM,5.975,,,,,
111,12/22/16 08:00:00 PM,6.153,,,,,
112,12/22/16 08:30:00 PM,6.281,,,,,
113,12/22/16 09:00:00 PM,6.102,,,,,
114,12/22/16 09:30:00 PM,5.949,,,,,
115,12/22/16 10:00:00 PM,6.128,,,,,
116,12/22/16 10:30:00 PM,6.255,,,,,
117,12/22/16 11:00:00 PM,6.204,,,,,
118,12/22/16 11:30:00 PM,5.924,,,,,
119,12/23/16 12:00:00 AM,6.077,,,,,
120,12/23/16 12:30:00 AM,6.230,,,,,
121,12/23/16 01:00:00 AM,6.230,,,,,
122,12/23/16 01:30:00 AM,6.000,,,,,
123,12/23/16 02:00:00 AM,5.975,,,,,
124,12/23/16 02:30:00 AM,6.179,,,,,
125,12/23/16 03:00:00 AM,6.306,,,,,
126,12/23/16 03:30:00 AM,5.975,,,,,
127,12/23/16 04:00:00 AM,5.975,,,,,
128,12/23/16 04:30:00 AM,6.128,,,,,
129,12/23/16 05:00:00 AM,6.281,,,,,
130,12/23/16 05:30:00 AM,6.153,,,,,
131,12/23/16 06:00:00 AM,5.924,,,,,
132,12/23/16 06:30:00 AM,6.077,,,,,
133,12/23/16 07:00:00 AM,6.230,,,,,
134,12/23/16 07:30:00 AM,6.204,,,,,
135,12/23/16 08:00:00 AM,5.975,,,,,
136,12/23/16 08:30:00 AM,6.051,,,,,
137,12/23/16 09:00:00 AM,6.230,,,,,
138,12/23/16 09:30:00 AM,6.128,,,,,
139,12/23/16 10:00:00 AM,5.924,,,,,
140,12/23/16 10:30:00 AM,6.179,,,,,
141,12/23/16 11:00:00 AM,6.102,,,,,
142,12/23/16 11:30:00 AM,6.051,,,,,
143,12/23/16 12:00:00 PM,6.281,,,,,
144,12/23/16 12:30:00 PM,6.026,,,,,
145,12/23/16 01:00:00 PM,6.051,,,,,
146,12/23/16 01:30:00 PM,6.281,,,,,
147,12/23/16 02:00:00 PM,5.975,,,,,
148,12/23/16 02:30:00 PM,6.255,,,,,
149,12/23/16 03:00:00 PM,6.026,,,,,
150,12/23/16 03:30:00 PM,6.306,,,,,
151,12/23/16 04:00:00 PM,5.924,,,,,
152,12/23/16 04:30:00 PM,6.128,,,,,
153,12/23/16 05:00:00 PM,6.331,,,,,
154,12/23/16 05:30:00 PM,5.924,,,,,
155,12/23/16 06:00:00 PM,6.102,,,,,
156,12/23/16 06:30:00 PM,6.255,,,,,
157,12/23/16 07:00:00 PM,6.255,,,,,
158,12/23/16 07:30:00 PM,5.975,,,,,
159,12/23/16 08:00:00 PM,6.077,,,,,
160,12/23/16 08:30:00 PM,6.230,,,,,
161,12/23/16 09:00:00 PM,6.281,,,,,
162,12/23/16 09:30:00 PM,5.924,,,,,
163,12/23/16 10:00:00 PM,6.051,,,,,
164,12/23/16 10:30:00 PM,6.204,,,,,
165,12/23/16 11:00:00 PM,6.331,,,,,
166,12/23/16 11:30:00 PM,6.179,,,,,
167,12/24/16 12:00:00 AM,5.975,,,,,
168,12/24/16 12:30:00 AM,6.077,,,,,
169,12/24/16 01:00:00 AM,6.255,,,,,
170,12/24/16 01:30:00 AM,6.128,,,,,
171,12/24/16 02:00:00 AM,5.949,,,,,
172,12/24/16 02:30:00 AM,6.128,,,,,
173,12/24/16 03:00:00 AM,6.306,,,,,
174,12/24/16 03:30:00 AM,6.128,,,,,
175,12/24/16 04:00:00 AM,6.000,,,,,
176,12/24/16 04:30:00 AM,6.179,,,,,
177,12/24/16 05:00:00 AM,6.331,,,,,
178,12/24/16 05:30:00 AM,6.102,,,,,
179,12/24/16 06:00:00 AM,6.026,,,,,
180,12/24/16 06:30:00 AM,6.204,,,,,
181,12/24/16 07:00:00 AM,6.331,,,,,
182,12/24/16 07:30:00 AM,6.077,,,,,
183,12/24/16 08:00:00 AM,6.000,,,,,
184,12/24/16 08:30:00 AM,6.230,,,,,
185,12/24/16 09:00:00 AM,6.255,,,,,
186,12/24/16 09:30:00 AM,5.975,,,,,
187,12/24/16 10:00:00 AM,6.153,,,,,
188,12/24/16 10:30:00 AM,6.281,,,,,
189,12/24/16 11:00:00 AM,6.153,,,,,
190,12/24/16 11:30:00 AM,5.975,,,,,
191,12/24/16 12:00:00 PM,6.179,,,,,
192,12/24/16 12:30:00 PM,6.306,,,,,
193,12/24/16 01:00:00 PM,6.102,,,,,
194,12/24/16 01:30:00 PM,6.000,,,,,
195,12/24/16 02:00:00 PM,6.179,,,,,
196,12/24/16 02:30:00 PM,6.306,,,,,
197,12/24/16 03:00:00 PM,6.077,,,,,
198,12/24/16 03:30:00 PM,6.026,,,,,
199,12/24/16 04:00:00 PM,6.230,,,,,
200,12/24/16 04:30:00 PM,6.331,,,,,
201,12/24/16 05:00:00 PM,5.975,,,,,
202,12/24/16 05:30:00 PM,6.077,,,,,
203,12/24/16 06:00:00 PM,6.230,,,,,
204,12/24/16 06:30:00 PM,6.306,,,,,
205,12/24/16 07:00:00 PM,6.128,,,,,
206,12/24/16 07:30:00 PM,5.975,,,,,
207,12/24/16 08:00:00 PM,6.128,,,,,
208,12/24/16 08:30:00 PM,6.255,,,,,
209,12/24/16 09:00:00 PM,6.281,,,,,
210,12/24/16 09:30:00 PM,6.077,,,,,
211,12/24/16 10:00:00 PM,5.975,,,,,
212,12/24/16 10:30:00 PM,6.128,,,,,
213,12/24/16 11:00:00 PM,6.281,,,,,
214,12/24/16 11:30:00 PM,6.179,,,,,
215,12/25/16 12:00:00 AM,5.975,,,,,
216,12/25/16 12:30:00 AM,6.102,,,,,
217,12/25/16 01:00:00 AM,6.281,,,,,
218,12/25/16 01:30:00 AM,6.255,,,,,
219,12/25/16 02:00:00 AM,6.026,,,,,
220,12/25/16 02:30:00 AM,6.051,,,,,
221,12/25/16 03:00:00 AM,6.255,,,,,
222,12/25/16 03:30:00 AM,6.281,,,,,
223,12/25/16 04:00:00 AM,5.924,,,,,
224,12/25/16 04:30:00 AM,6.128,,,,,
225,12/25/16 05:00:00 AM,6.306,,,,,
226,12/25/16 05:30:00 AM,6.026,,,,,
227,12/25/16 06:00:00 AM,6.026,,,,,
228,12/25/16 06:30:00 AM,6.204,,,,,
229,12/25/16 07:00:00 AM,6.331,,,,,
230,12/25/16 07:30:00 AM,5.975,,,,,
231,12/25/16 08:00:00 AM,6.051,,,,,
232,12/25/16 08:30:00 AM,6.230,,,,,
233,12/25/16 09:00:00 AM,6.255,,,,,
234,12/25/16 09:30:00 AM,5.949,,,,,
235,12/25/16 10:00:00 AM,6.102,,,,,
236,12/25/16 10:30:00 AM,6.230,,,,,
237,12/25/16 11:00:00 AM,6.281,,,,,
238,12/25/16 11:30:00 AM,6.026,,,,,
239,12/25/16 12:00:00 PM,6.000,,,,,
240,12/25/16 12:30:00 PM,6.179,,,,,
241,12/25/16 01:00:00 PM,6.331,,,,,
242,12/25/16 01:30:00 PM,5.949,,,,,
243,12/25/16 02:00:00 PM,6.102,,,,,
244,12/25/16 02:30:00 PM,6.230,,,,,
245,12/25/16 03:00:00 PM,6.281,,,,,
246,12/25/16 03:30:00 PM,5.975,,,,,
247,12/25/16 04:00:00 PM,6.026,,,,,
248,12/25/16 04:30:00 PM,6.204,,,,,
249,12/25/16 05:00:00 PM,6.331,,,,,
250,12/25/16 05:30:00 PM,6.051,,,,,
251,12/25/16 06:00:00 PM,6.026,,,,,
252,12/25/16 06:30:00 PM,6.179,,,,,
253,12/25/16 07:00:00 PM,6.331,,,,,
254,12/25/16 07:30:00 PM,6.077,,,,,
255,12/25/16 08:00:00 PM,5.975,,,,,
256,12/25/16 08:30:00 PM,6.153,,,,,
257,12/25/16 09:00:00 PM,6.281,,,,,
258,12/25/16 09:30:00 PM,6.255,,,,,
259,12/25/16 10:00:00 PM,6.051,,,,,
260,12/25/16 10:30:00 PM,6.026,,,,,
261,12/25/16 11:00:00 PM,6.204,,,,,
262,12/25/16 11:30:00 PM,6.281,,,,,
263,12/26/16 12:00:00 AM,6.102,,,,,
264,12/26/16 12:30:00 AM,5.924,,,,,
265,12/26/16 01:00:00 AM,6.102,,,,,
266,12/26/16 01:30:00 AM,6.255,,,,,
267,12/26/16 02:00:00 AM,6.230,,,,,
268,12/26/16 02:30:00 AM,6.051,,,,,
269,12/26/16 03:00:00 AM,5.975,,,,,
270,12/26/16 03:30:00 AM,6.102,,,,,
271,12/26/16 04:00:00 AM,6.255,,,,,
272,12/26/16 04:30:00 AM,6.306,,,,,
273,12/26/16 05:00:00 AM,6.077,,,,,
274,12/26/16 05:30:00 AM,5.975,,,,,
275,12/26/16 06:00:00 AM,6.128,,,,,
276,12/26/16 06:30:00 AM,6.255,,,,,
277,12/26/16 07:00:00 AM,6.255,,,,,
278,12/26/16 07:30:00 AM,5.975,,,,,
279,12/26/16 08:00:00 AM,6.026,,,,,
280,12/26/16 08:30:00 AM,6.179,,,,,
281,12/26/16 09:00:00 AM,6.306,,,,,
282,12/26/16 09:30:00 AM,6.026,,,,,
283,12/26/16 10:00:00 AM,6.026,,,,,
284,12/26/16 10:30:00 AM,6.204,,,,,
285,12/26/16 11:00:00 AM,6.281,,,,,
286,12/26/16 11:30:00 AM,5.975,,,,,
287,12/26/16 12:00:00 PM,6.204,,,,,
288,12/26/16 12:30:00 PM,6.230,,,,,
289,12/26/16 01:00:00 PM,6.026,,,,,
290,12/26/16 01:30:00 PM,6.255,,,,,
291,12/26/16 02:00:00 PM,5.924,,,,,
292,12/26/16 02:30:00 PM,6.179,,,,,
293,12/26/16 03:00:00 PM,5.924,,,,,
294,12/26/16 03:30:00 PM,6.153,,,,,
295,12/26/16 04:00:00 PM,6.102,,,,,
296,12/26/16 04:30:00 PM,6.128,,,,,
297,12/26/16 05:00:00 PM,6.230,,,,,
298,12/26/16 05:30:00 PM,6.000,,,,,
299,12/26/16 06:00:00 PM,6.179,,,,,
300,12/26/16 06:30:00 PM,6.306,,,,,
301,12/26/16 07:00:00 PM,5.949,,,,,
302,12/26/16 07:30:00 PM,6.153,,,,,
303,12/26/16 08:00:00 PM,6.331,,,,,
304,12/26/16 08:30:00 PM,6.026,,,,,
305,12/26/16 09:00:00 PM,6.051,,,,,
306,12/26/16 09:30:00 PM,6.230,,,,,
307,12/26/16 10:00:00 PM,6.255,,,,,
308,12/26/16 10:30:00 PM,6.179,,,,,
309,12/26/16 11:00:00 PM,6.026,,,,,
310,12/26/16 11:30:00 PM,6.000,,,,,
311,12/27/16 12:00:00 AM,6.153,,,,,
312,12/27/16 12:30:00 AM,6.255,,,,,
313,12/27/16 01:00:00 AM,6.331,,,,,
314,12/27/16 01:30:00 AM,6.077,,,,,
315,12/27/16 02:00:00 AM,5.949,,,,,
316,12/27/16 02:30:00 AM,6.102,,,,,
317,12/27/16 03:00:00 AM,6.230,,,,,
318,12/27/16 03:30:00 AM,6.331,,,,,
319,12/27/16 04:00:00 AM,6.128,,,,,
320,12/27/16 04:30:00 AM,5.975,,,,,
321,12/27/16 05:00:00 AM,6.128,,,,,
322,12/27/16 05:30:00 AM,6.281,,,,,
323,12/27/16 06:00:00 AM,6.153,,,,,
324,12/27/16 06:30:00 AM,6.026,,,,,
325,12/27/16 07:00:00 AM,6.179,,,,,
326,12/27/16 07:30:00 AM,6.306,,,,,
327,12/27/16 08:00:00 AM,6.128,,,,,
328,12/27/16 08:30:00 AM,5.975,,,,,
329,12/27/16 09:00:00 AM,6.102,,,,,
330,12/27/16 09:30:00 AM,6.230,,,,,
331,12/27/16 10:00:00 AM,6.306,,,,,
332,12/27/16 10:30:00 AM,6.000,,,,,
333,12/27/16 11:00:00 AM,6.026,,,,,
334,12/27/16 11:30:00 AM,6.230,,,,,
335,12/27/16 12:00:00 PM,6.204,,,,,
336,12/27/16 12:30:00 PM,5.949,,,,,
337,12/27/16 01:00:00 PM,6.433,,,,,
338,12/27/16 01:30:00 PM,6.535,,,,,
339,12/27/16 02:00:00 PM,6.661,,,,,
340,12/27/16 02:30:00 PM,6.763,,,,,
341,12/27/16 03:00:00 PM,6.687,,,,,
342,12/27/16 03:30:00 PM,6.255,,,,,
343,12/27/16 04:00:00 PM,5.949,,,,,
344,12/27/16 04:30:00 PM,6.128,,,,,
345,12/27/16 05:00:00 PM,6.026,,,,,
346,12/27/16 05:30:00 PM,5.975,,,,,
347,12/27/16 06:00:00 PM,6.179,,,,,
348,12/27/16 06:30:00 PM,5.872,,,,,
349,12/27/16 07:00:00 PM,6.026,,,,,
350,12/27/16 07:30:00 PM,6.102,,,,,
351,12/27/16 08:00:00 PM,5.847,,,,,
352,12/27/16 08:30:00 PM,6.026,,,,,
353,12/27/16 09:00:00 PM,6.179,,,,,
354,12/27/16 09:30:00 PM,6.026,,,,,
355,12/27/16 10:00:00 PM,5.847,,,,,
356,12/27/16 10:30:00 PM,6.026,,,,,
357,12/27/16 11:00:00 PM,6.179,,,,,
358,12/27/16 11:30:00 PM,5.847,,,,,
359,12/28/16 12:00:00 AM,6.051,,,,,
360,12/28/16 12:30:00 AM,6.179,,,,,
361,12/28/16 01:00:00 AM,5.975,,,,,
362,12/28/16 01:30:00 AM,5.898,,,,,
363,12/28/16 02:00:00 AM,6.051,,,,,
364,12/28/16 02:30:00 AM,6.204,,,,,
365,12/28/16 03:00:00 AM,5.847,,,,,
366,12/28/16 03:30:00 AM,6.051,,,,,
367,12/28/16 04:00:00 AM,6.179,,,,,
368,12/28/16 04:30:00 AM,5.847,,,,,
369,12/28/16 05:00:00 AM,6.026,,,,,
370,12/28/16 05:30:00 AM,6.179,,,,,
371,12/28/16 06:00:00 AM,5.975,,,,,
372,12/28/16 06:30:00 AM,5.949,,,,,
373,12/28/16 07:00:00 AM,6.102,,,,,
374,12/28/16 07:30:00 AM,6.179,,,,,
375,12/28/16 08:00:00 AM,5.924,,,,,
376,12/28/16 08:30:00 AM,6.000,,,,,
377,12/28/16 09:00:00 AM,6.179,,,,,
378,12/28/16 09:30:00 AM,5.847,,,,,
379,12/28/16 10:00:00 AM,5.975,,,,,
380,12/28/16 10:30:00 AM,6.102,,,,,
381,12/28/16 11:00:00 AM,6.026,,,,,
382,12/28/16 11:30:00 AM,5.949,,,,,
383,12/28/16 12:00:00 PM,6.179,,,,,
384,12/28/16 12:30:00 PM,5.975,,,,,
385,12/28/16 01:00:00 PM,5.975,,,,,
386,12/28/16 01:30:00 PM,6.204,,,,,
387,12/28/16 02:00:00 PM,5.872,,,,,
388,12/28/16 02:30:00 PM,6.077,,,,,
389,12/28/16 03:00:00 PM,5.975,,,,,
390,12/28/16 03:30:00 PM,5.975,,,,,
391,12/28/16 04:00:00 PM,6.179,,,,,
392,12/28/16 04:30:00 PM,5.872,,,,,
393,12/28/16 05:00:00 PM,5.975,,,,,
394,12/28/16 05:30:00 PM,6.179,,,,,
395,12/28/16 06:00:00 PM,5.949,,,,,
396,12/28/16 06:30:00 PM,5.949,,,,,
397,12/28/16 07:00:00 PM,6.128,,,,,
398,12/28/16 07:30:00 PM,5.924,,,,,
399,12/28/16 08:00:00 PM,5.924,,,,,
400,12/28/16 08:30:00 PM,6.077,,,,,
401,12/28/16 09:00:00 PM,6.179,,,,,
402,12/28/16 09:30:00 PM,5.847,,,,,
403,12/28/16 10:00:00 PM,6.000,,,,,
404,12/28/16 10:30:00 PM,6.128,,,,,
405,12/28/16 11:00:00 PM,6.026,,,,,
406,12/28/16 11:30:00 PM,5.847,,,,,
407,12/29/16 12:00:00 AM,6.000,,,,,
408,12/29/16 12:30:00 AM,6.102,,,,,
409,12/29/16 01:00:00 AM,6.102,,,,,
410,12/29/16 01:30:00 AM,5.924,,,,,
411,12/29/16 02:00:00 AM,5.872,,,,,
412,12/29/16 02:30:00 AM,6.026,,,,,
413,12/29/16 03:00:00 AM,6.153,,,,,
414,12/29/16 03:30:00 AM,5.898,,,,,
415,12/29/16 04:00:00 AM,5.924,,,,,
416,12/29/16 04:30:00 AM,6.051,,,,,
417,12/29/16 05:00:00 AM,6.179,,,,,
418,12/29/16 05:30:00 AM,5.975,,,,,
419,12/29/16 06:00:00 AM,5.847,,,,,
420,12/29/16 06:30:00 AM,6.026,,,,,
421,12/29/16 07:00:00 AM,6.179,,,,,
422,12/29/16 07:30:00 AM,5.949,,,,,
423,12/29/16 08:00:00 AM,5.924,,,,,
424,12/29/16 08:30:00 AM,6.077,,,,,
425,12/29/16 09:00:00 AM,6.051,,,,,
426,12/29/16 09:30:00 AM,5.847,,,,,
427,12/29/16 10:00:00 AM,5.949,,,,,
428,12/29/16 10:30:00 AM,6.077,,,,,
429,12/29/16 11:00:00 AM,6.179,,,,,
430,12/29/16 11:30:00 AM,6.051,,,,,
431,12/29/16 12:00:00 PM,5.821,,,,,
432,12/29/16 12:30:00 PM,5.975,,,,,
433,12/29/16 01:00:00 PM,6.102,,,,,
434,12/29/16 01:30:00 PM,6.179,,,,,
435,12/29/16 02:00:00 PM,5.975,,,,,
436,12/29/16 02:30:00 PM,5.847,,,,,
437,12/29/16 03:00:00 PM,5.975,,,,,
438,12/29/16 03:30:00 PM,6.128,,,,,
439,12/29/16 04:00:00 PM,6.128,,,,,
440,12/29/16 04:30:00 PM,5.898,,,,,
441,12/29/16 05:00:00 PM,5.898,,,,,
442,12/29/16 05:30:00 PM,6.026,,,,,
443,12/29/16 06:00:00 PM,6.128,,,,,
444,12/29/16 06:30:00 PM,6.153,,,,,
445,12/29/16 07:00:00 PM,5.821,,,,,
446,12/29/16 07:30:00 PM,6.000,,,,,
447,12/29/16 08:00:00 PM,6.153,,,,,
448,12/29/16 08:30:00 PM,6.179,,,,,
449,12/29/16 09:00:00 PM,5.924,,,,,
450,12/29/16 09:30:00 PM,5.898,,,,,
451,12/29/16 10:00:00 PM,6.000,,,,,
452,12/29/16 10:30:00 PM,6.077,,,,,
453,12/29/16 11:00:00 PM,6.179,,,,,
454,12/29/16 11:30:00 PM,5.949,,,,,
455,12/30/16 12:00:00 AM,5.898,,,,,
456,12/30/16 12:30:00 AM,6.051,,,,,
457,12/30/16 01:00:00 AM,6.179,,,,,
458,12/30/16 01:30:00 AM,5.975,,,,,
459,12/30/16 02:00:00 AM,5.872,,,,,
460,12/30/16 02:30:00 AM,6.026,,,,,
461,12/30/16 03:00:00 AM,6.153,,,,,
462,12/30/16 03:30:00 AM,5.975,,,,,
463,12/30/16 04:00:00 AM,5.847,,,,,
464,12/30/16 04:30:00 AM,6.026,,,,,
465,12/30/16 05:00:00 AM,6.179,,,,,
466,12/30/16 05:30:00 AM,5.975,,,,,
467,12/30/16 06:00:00 AM,5.898,,,,,
468,12/30/16 06:30:00 AM,6.051,,,,,
469,12/30/16 07:00:00 AM,6.179,,,,,
470,12/30/16 07:30:00 AM,5.949,,,,,
471,12/30/16 08:00:00 AM,5.924,,,,,
472,12/30/16 08:30:00 AM,6.077,,,,,
473,12/30/16 09:00:00 AM,6.179,,,,,
474,12/30/16 09:30:00 AM,5.872,,,,,
475,12/30/16 10:00:00 AM,5.949,,,,,
476,12/30/16 10:30:00 AM,6.077,,,,,
477,12/30/16 11:00:00 AM,6.179,,,,,
478,12/30/16 11:30:00 AM,5.872,,,,,
479,12/30/16 12:00:00 PM,5.975,,,,,
480,12/30/16 12:30:00 PM,6.102,,,,,
481,12/30/16 01:00:00 PM,6.230,,,,,
482,12/30/16 01:30:00 PM,6.077,,,,,
483,12/30/16 02:00:00 PM,5.847,,,,,
484,12/30/16 02:30:00 PM,6.000,,,,,
485,12/30/16 03:00:00 PM,6.128,,,,,
486,12/30/16 03:30:00 PM,6.204,,,,,
487,12/30/16 04:00:00 PM,6.026,,,,,
488,12/30/16 04:30:00 PM,5.847,,,,,
489,12/30/16 05:00:00 PM,5.975,,,,,
490,12/30/16 05:30:00 PM,6.102,,,,,
491,12/30/16 06:00:00 PM,6.179,,,,,
492,12/30/16 06:30:00 PM,6.230,,,,,
493,12/30/16 07:00:00 PM,6.077,,,,,
494,12/30/16 07:30:00 PM,5.949,,,,,
495,12/30/16 08:00:00 PM,5.847,,,,,
496,12/30/16 08:30:00 PM,5.949,,,,,
497,12/30/16 09:00:00 PM,6.026,,,,,
498,12/30/16 09:30:00 PM,6.128,,,,,
499,12/30/16 10:00:00 PM,6.230,,,,,
500,12/30/16 10:30:00 PM,6.128,,,,,
501,12/30/16 11:00:00 PM,6.026,,,,,
502,12/30/16 11:30:00 PM,5.872,,,,,
503,12/31/16 12:00:00 AM,5.924,,,,,
504,12/31/16 12:30:00 AM,6.051,,,,,
505,12/31/16 01:00:00 AM,6.153,,,,,
506,12/31/16 01:30:00 AM,6.230,,,,,
507,12/31/16 02:00:00 AM,6.077,,,,,
508,12/31/16 02:30:00 AM,6.000,,,,,
509,12/31/16 03:00:00 AM,5.872,,,,,
510,12/31/16 03:30:00 AM,5.924,,,,,
511,12/31/16 04:00:00 AM,6.051,,,,,
512,12/31/16 04:30:00 AM,6.153,,,,,
513,12/31/16 05:00:00 AM,6.230,,,,,
514,12/31/16 05:30:00 AM,6.077,,,,,
515,12/31/16 06:00:00 AM,5.975,,,,,
516,12/31/16 06:30:00 AM,5.898,,,,,
517,12/31/16 07:00:00 AM,5.898,,,,,
518,12/31/16 07:30:00 AM,6.026,,,,,
519,12/31/16 08:00:00 AM,6.153,,,,,
520,12/31/16 08:30:00 AM,6.230,,,,,
521,12/31/16 09:00:00 AM,6.102,,,,,
522,12/31/16 09:30:00 AM,6.000,,,,,
523,12/31/16 10:00:00 AM,5.872,,,,,
524,12/31/16 10:30:00 AM,5.975,,,,,
525,12/31/16 11:00:00 AM,6.128,,,,,
526,12/31/16 11:30:00 AM,6.230,,,,,
